"","X.x","sector","state","year","action_occurred","protest_occurred","strike_occurred","total_strikes","total_protests","total_actions","X.y","all_employees","avg_hourly_earnings_all","avg_hourly_earnings_production","avg_weekly_earnings_all","avg_weekly_earnings_production","avg_weekly_hours_all","avg_weekly_hours_production","production_nonsupervisory_employees","Labor.Force","Labor.Force.Participation.Rate","Unemployment.Rate","state_labor_force","state_labor_part","state_unempl_rate","X","adjusted_cpi"
"3164",3164,"Professional and Business Services","West Virginia",2022,0,0,0,0,0,0,5695,72.1166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406,260.893116483333
"3165",3165,"Professional and Business Services","West Virginia",2023,0,0,0,0,0,0,5696,72.4083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457,273.5390245
"3166",3166,"Professional and Business Services","West Virginia",2024,0,0,0,0,0,0,5697,71.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,281.61281894
"3167",3167,"Professional and Business Services","West Virginia",2025,0,0,0,0,0,0,5698,70.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3168",3168,"Professional and Business Services","West Virginia",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3169",3169,"Professional and Business Services","Wisconsin",2021,1,1,0,0,1,1,5705,319.183333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,252.794098495833
"3170",3170,"Professional and Business Services","Wisconsin",2022,1,0,1,1,0,1,5706,329.133333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407,270.432705066667
"3171",3171,"Professional and Business Services","Wisconsin",2023,0,0,0,0,0,0,5707,331.366666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,283.670438041667
"3172",3172,"Professional and Business Services","Wisconsin",2024,0,0,0,0,0,0,5708,330.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,292.043271898333
"3173",3173,"Professional and Business Services","Wisconsin",2025,0,0,0,0,0,0,5709,328.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3174",3174,"Professional and Business Services","Wisconsin",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3175",3175,"Professional and Business Services","Wyoming",2021,0,0,0,0,0,0,5716,19.6333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357,248.0250631625
"3176",3176,"Professional and Business Services","Wyoming",2022,0,0,0,0,0,0,5717,20.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,268.5160085875
"3177",3177,"Professional and Business Services","Wyoming",2023,0,0,0,0,0,0,5718,21.6833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459,276.817641333333
"3178",3178,"Professional and Business Services","Wyoming",2024,0,0,0,0,0,0,5719,21.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,284.988207626667
"3179",3179,"Professional and Business Services","Wyoming",2025,0,0,0,0,0,0,5720,21.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3180",3180,"Professional and Business Services","Wyoming",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3181",3181,"Trade, Transportation, and Utilities","Alabama",2021,1,1,0,0,1,1,5727,232.016666666667,NA,NA,NA,NA,NA,NA,NA,2244778.33333333,56.4583333333333,3.35,2244.77833333333,56.4583333333333,3.35,307,238.646863566667
"3182",3182,"Trade, Transportation, and Utilities","Alabama",2022,1,1,1,1,1,2,5728,236.383333333333,NA,NA,NA,NA,NA,NA,NA,2269554.58333333,56.7083333333333,2.53333333333333,2269.55458333333,56.7083333333333,2.53333333333333,358,257.530850445833
"3183",3183,"Trade, Transportation, and Utilities","Alabama",2023,0,0,0,0,0,0,5729,238.558333333333,NA,NA,NA,NA,NA,NA,NA,2303052.41666667,56.9916666666667,2.45833333333333,2303.05241666667,56.9916666666667,2.45833333333333,409,274.14233875
"3184",3184,"Trade, Transportation, and Utilities","Alabama",2024,0,0,0,0,0,0,5730,239.408333333333,NA,NA,NA,NA,NA,NA,NA,2346989.5,57.5166666666667,3.08333333333333,2346.9895,57.5166666666667,3.08333333333333,460,282.23394065
"3185",3185,"Trade, Transportation, and Utilities","Alabama",2025,1,0,1,1,0,1,5731,240.25,NA,NA,NA,NA,NA,NA,NA,2378550.25,57.95,3.225,2378.55025,57.95,3.225,NA,NA
"3186",3186,"Trade, Transportation, and Utilities","Alabama",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3187",3187,"Trade, Transportation, and Utilities","Alaska",2021,0,0,0,0,0,0,5738,34.3583333333333,NA,NA,NA,NA,NA,NA,NA,350399,64.2666666666667,6.36666666666667,350.399,64.2666666666667,6.36666666666667,308,283.9960541
"3188",3188,"Trade, Transportation, and Utilities","Alaska",2022,1,1,0,0,1,1,5739,35.0416666666667,NA,NA,NA,NA,NA,NA,NA,352966.583333333,64.5333333333333,4.26666666666667,352.966583333333,64.5333333333333,4.26666666666667,359,298.542302591667
"3189",3189,"Trade, Transportation, and Utilities","Alaska",2023,1,0,1,1,0,1,5740,35.2916666666667,NA,NA,NA,NA,NA,NA,NA,356831,64.725,4.225,356.831,64.725,4.225,410,309.929843125
"3190",3190,"Trade, Transportation, and Utilities","Alaska",2024,0,0,0,0,0,0,5741,34.9333333333333,NA,NA,NA,NA,NA,NA,NA,359269.25,64.5833333333333,4.61666666666667,359.26925,64.5833333333333,4.61666666666667,461,319.077751175
"3191",3191,"Trade, Transportation, and Utilities","Alaska",2025,0,0,0,0,0,0,5742,33.775,NA,NA,NA,NA,NA,NA,NA,361850.75,64.775,5.125,361.85075,64.775,5.125,NA,NA
"3192",3192,"Trade, Transportation, and Utilities","Alaska",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3193",3193,"Trade, Transportation, and Utilities","Arizona",2021,1,1,0,0,1,1,5749,340.25,NA,20.015,NA,644.385,NA,32.1916666666667,NA,3528295.58333333,61.275,5.025,3528.29558333333,61.275,5.025,309,261.765846216667
"3194",3194,"Trade, Transportation, and Utilities","Arizona",2022,1,1,1,1,2,3,5750,347.625,NA,20.8658333333333,NA,687.31,NA,32.9416666666667,NA,3604593.41666667,61.4166666666667,3.74166666666667,3604.59341666667,61.4166666666667,3.74166666666667,360,292.5171452625
"3195",3195,"Trade, Transportation, and Utilities","Arizona",2023,1,1,1,1,1,2,5751,345.616666666667,NA,20.7083333333333,NA,654.406666666667,NA,31.5833333333333,NA,3695086.16666667,61.8416666666667,3.68333333333333,3695.08616666667,61.8416666666667,3.68333333333333,411,308.071147708333
"3196",3196,"Trade, Transportation, and Utilities","Arizona",2024,0,0,0,0,0,0,5752,343.591666666667,NA,20.0375,NA,607.595,NA,30.3166666666667,NA,3746158.75,61.5166666666667,3.6,3746.15875,61.5166666666667,3.6,462,317.164194391667
"3197",3197,"Trade, Transportation, and Utilities","Arizona",2025,1,0,1,1,0,1,5753,340.75,NA,21.19,NA,618.215,NA,29.175,NA,3788657.5,61.575,3.825,3788.6575,61.575,3.825,NA,NA
"3198",3198,"Trade, Transportation, and Utilities","Arizona",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3199",3199,"Trade, Transportation, and Utilities","Arkansas",2021,1,1,0,0,1,1,5760,139.908333333333,NA,NA,NA,NA,NA,NA,NA,1332363.75,56.5833333333333,4.025,1332.36375,56.5833333333333,4.025,310,240.925703745833
"3200",3200,"Trade, Transportation, and Utilities","Arkansas",2022,1,0,1,1,0,1,5761,142.958333333333,NA,NA,NA,NA,NA,NA,NA,1363238.41666667,57.4333333333333,3.16666666666667,1363.23841666667,57.4333333333333,3.16666666666667,361,254.2768558125
"3201",3201,"Trade, Transportation, and Utilities","Arkansas",2023,0,0,0,0,0,0,5762,143.183333333333,NA,NA,NA,NA,NA,NA,NA,1385112.41666667,57.775,3.15,1385.11241666667,57.775,3.15,412,263.5934805
"3202",3202,"Trade, Transportation, and Utilities","Arkansas",2024,0,0,0,0,0,0,5763,143.333333333333,NA,NA,NA,NA,NA,NA,NA,1408991.58333333,58.1916666666667,3.46666666666667,1408.99158333333,58.1916666666667,3.46666666666667,463,271.37372166
"3203",3203,"Trade, Transportation, and Utilities","Arkansas",2025,0,0,0,0,0,0,5764,144.85,NA,NA,NA,NA,NA,NA,NA,1418244.75,58.275,3.75,1418.24475,58.275,3.75,NA,NA
"3204",3204,"Trade, Transportation, and Utilities","Arkansas",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3205",3205,"Trade, Transportation, and Utilities","California",2021,1,1,1,2,6,8,5771,1581.425,NA,NA,NA,NA,NA,NA,NA,18954560.3333333,61.075,7.34166666666667,18954.5603333333,61.075,7.34166666666667,311,303.126389016667
"3206",3206,"Trade, Transportation, and Utilities","California",2022,1,1,1,8,5,13,5772,1613.1,NA,NA,NA,NA,NA,NA,NA,19218263.25,61.75,4.26666666666667,19218.26325,61.75,4.26666666666667,362,329.396726525
"3207",3207,"Trade, Transportation, and Utilities","California",2023,1,1,1,13,16,29,5773,1606.30833333333,NA,NA,NA,NA,NA,NA,NA,19470996.1666667,62.15,4.71666666666667,19470.9961666667,62.15,4.71666666666667,413,343.038997875
"3208",3208,"Trade, Transportation, and Utilities","California",2024,1,1,1,11,12,23,5774,1587.23333333333,NA,NA,NA,NA,NA,NA,NA,19644051.6666667,62.125,5.31666666666667,19644.0516666667,62.125,5.31666666666667,464,353.164157745
"3209",3209,"Trade, Transportation, and Utilities","California",2025,1,1,1,4,1,5,5775,1575.975,NA,NA,NA,NA,NA,NA,NA,19774156.5,62.3,5.325,19774.1565,62.3,5.325,NA,NA
"3210",3210,"Trade, Transportation, and Utilities","California",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3211",3211,"Trade, Transportation, and Utilities","Colorado",2021,1,1,0,0,1,1,5782,271.416666666667,NA,NA,NA,NA,NA,NA,NA,3146262.58333333,67.9833333333333,5.5,3146.26258333333,67.9833333333333,5.5,312,278.595663520833
"3212",3212,"Trade, Transportation, and Utilities","Colorado",2022,1,1,1,2,1,3,5783,273.891666666667,NA,NA,NA,NA,NA,NA,NA,3184961.5,68.0666666666667,3.1,3184.9615,68.0666666666667,3.1,363,299.229972320833
"3213",3213,"Trade, Transportation, and Utilities","Colorado",2023,1,0,1,2,0,2,5784,273.525,NA,NA,NA,NA,NA,NA,NA,3231187.75,68.1666666666667,3.31666666666667,3231.18775,68.1666666666667,3.31666666666667,414,308.91517825
"3214",3214,"Trade, Transportation, and Utilities","Colorado",2024,1,1,0,0,2,2,5785,274.316666666667,NA,NA,NA,NA,NA,NA,NA,3267766.08333333,68.0333333333333,4.26666666666667,3267.76608333333,68.0333333333333,4.26666666666667,465,318.03313739
"3215",3215,"Trade, Transportation, and Utilities","Colorado",2025,1,0,1,1,0,1,5786,268.7,NA,NA,NA,NA,NA,NA,NA,3270212.75,67.625,4.85,3270.21275,67.625,4.85,NA,NA
"3216",3216,"Trade, Transportation, and Utilities","Colorado",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3217",3217,"Trade, Transportation, and Utilities","Connecticut",2021,1,1,1,1,1,2,5793,167.183333333333,NA,NA,NA,NA,NA,NA,NA,1850361.75,63.2416666666667,6.475,1850.36175,63.2416666666667,6.475,313,278.63088935
"3218",3218,"Trade, Transportation, and Utilities","Connecticut",2022,0,0,0,0,0,0,5794,167.95,NA,NA,NA,NA,NA,NA,NA,1925717.41666667,65.4416666666667,4.05,1925.71741666667,65.4416666666667,4.05,364,310.844275108333
"3219",3219,"Trade, Transportation, and Utilities","Connecticut",2023,1,1,1,1,1,2,5795,167.316666666667,NA,NA,NA,NA,NA,NA,NA,1913208.91666667,64.4416666666667,3.20833333333333,1913.20891666667,64.4416666666667,3.20833333333333,415,315.944703375
"3220",3220,"Trade, Transportation, and Utilities","Connecticut",2024,1,0,1,2,0,2,5796,165.658333333333,NA,NA,NA,NA,NA,NA,NA,1944419.25,64.8333333333333,3.15833333333333,1944.41925,64.8333333333333,3.15833333333333,466,325.270146405
"3221",3221,"Trade, Transportation, and Utilities","Connecticut",2025,0,0,0,0,0,0,5797,163.25,NA,NA,NA,NA,NA,NA,NA,1946327.25,64.6,4,1946.32725,64.6,4,NA,NA
"3222",3222,"Trade, Transportation, and Utilities","Connecticut",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3223",3223,"Trade, Transportation, and Utilities","Delaware",2021,1,0,1,1,0,1,5804,49.8416666666667,NA,NA,NA,NA,NA,NA,NA,494159.166666667,61.2916666666667,5.44166666666667,494.159166666667,61.2916666666667,5.44166666666667,314,264.025718641667
"3224",3224,"Trade, Transportation, and Utilities","Delaware",2022,0,0,0,0,0,0,5805,50.4333333333333,NA,NA,NA,NA,NA,NA,NA,498157.833333333,60.725,4.2,498.157833333333,60.725,4.2,365,286.711456995833
"3225",3225,"Trade, Transportation, and Utilities","Delaware",2023,0,0,0,0,0,0,5806,51.45,NA,NA,NA,NA,NA,NA,NA,506701.833333333,60.6583333333333,3.83333333333333,506.701833333333,60.6583333333333,3.83333333333333,416,302.428026541667
"3226",3226,"Trade, Transportation, and Utilities","Delaware",2024,0,0,0,0,0,0,5807,51.2666666666667,NA,NA,NA,NA,NA,NA,NA,506840,59.5833333333333,3.68333333333333,506.84,59.5833333333333,3.68333333333333,467,311.354510518333
"3227",3227,"Trade, Transportation, and Utilities","Delaware",2025,0,0,0,0,0,0,5808,51.125,NA,NA,NA,NA,NA,NA,NA,507812.5,59.075,4.025,507.8125,59.075,4.025,NA,NA
"3228",3228,"Trade, Transportation, and Utilities","Delaware",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3229",3229,"Trade, Transportation, and Utilities","District of Columbia",2021,0,0,0,0,0,0,5815,19.9083333333333,NA,NA,NA,NA,NA,NA,NA,379236.166666667,69.3916666666667,6.78333333333333,379.236166666667,69.3916666666667,6.78333333333333,315,302.362259491667
"3230",3230,"Trade, Transportation, and Utilities","District of Columbia",2022,1,1,1,2,1,3,5816,20.6333333333333,NA,NA,NA,NA,NA,NA,NA,393025.083333333,71.15,4.70833333333333,393.025083333333,71.15,4.70833333333333,366,329.6600894
"3231",3231,"Trade, Transportation, and Utilities","District of Columbia",2023,0,0,0,0,0,0,5817,20.2916666666667,NA,NA,NA,NA,NA,NA,NA,405630.583333333,72.1083333333333,4.85,405.630583333333,72.1083333333333,4.85,417,337.624404833333
"3232",3232,"Trade, Transportation, and Utilities","District of Columbia",2024,0,0,0,0,0,0,5818,20.0333333333333,NA,NA,NA,NA,NA,NA,NA,416147.833333333,72.375,5.24166666666667,416.147833333333,72.375,5.24166666666667,468,347.589747246667
"3233",3233,"Trade, Transportation, and Utilities","District of Columbia",2025,1,1,0,0,1,1,5819,19.55,NA,NA,NA,NA,NA,NA,NA,422281.75,72.65,5.8,422.28175,72.65,5.8,NA,NA
"3234",3234,"Trade, Transportation, and Utilities","District of Columbia",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3235",3235,"Trade, Transportation, and Utilities","Florida",2021,1,1,1,1,3,4,5826,1084.525,NA,NA,NA,NA,NA,NA,NA,10297351,58.0166666666667,4.7,10297.351,58.0166666666667,4.7,316,274.756048141667
"3236",3236,"Trade, Transportation, and Utilities","Florida",2022,1,1,0,0,2,2,5827,1127.81666666667,NA,NA,NA,NA,NA,NA,NA,10703282,58.85,3.025,10703.282,58.85,3.025,367,299.21534105
"3237",3237,"Trade, Transportation, and Utilities","Florida",2023,1,1,1,1,2,3,5828,1147.725,NA,NA,NA,NA,NA,NA,NA,11030808.1666667,59.1333333333333,2.95,11030.8081666667,59.1333333333333,2.95,418,315.2225545
"3238",3238,"Trade, Transportation, and Utilities","Florida",2024,1,1,0,0,2,2,5829,1158.21666666667,NA,NA,NA,NA,NA,NA,NA,11155356,58.4666666666667,3.35833333333333,11155.356,58.4666666666667,3.35833333333333,469,324.52668254
"3239",3239,"Trade, Transportation, and Utilities","Florida",2025,1,1,0,0,3,3,5830,1166.375,NA,NA,NA,NA,NA,NA,NA,11184014,58,3.6,11184.014,58,3.6,NA,NA
"3240",3240,"Trade, Transportation, and Utilities","Florida",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3241",3241,"Trade, Transportation, and Utilities","Georgia",2021,1,1,0,0,1,1,5837,498.925,NA,NA,NA,NA,NA,NA,NA,5167723.33333333,61.7083333333333,3.91666666666667,5167.72333333333,61.7083333333333,3.91666666666667,317,259.481586679167
"3242",3242,"Trade, Transportation, and Utilities","Georgia",2022,1,1,0,0,2,2,5838,515.191666666667,NA,NA,NA,NA,NA,NA,NA,5245955.25,61.725,3.175,5245.95525,61.725,3.175,368,280.115680104167
"3243",3243,"Trade, Transportation, and Utilities","Georgia",2023,1,1,1,1,4,5,5839,517.458333333333,NA,NA,NA,NA,NA,NA,NA,5342461.83333333,61.8833333333333,3.28333333333333,5342.46183333333,61.8833333333333,3.28333333333333,419,294.645882125
"3244",3244,"Trade, Transportation, and Utilities","Georgia",2024,1,1,0,0,3,3,5840,513.608333333333,NA,NA,NA,NA,NA,NA,NA,5401399.58333333,61.6333333333333,3.54166666666667,5401.39958333333,61.6333333333333,3.54166666666667,470,303.342667855
"3245",3245,"Trade, Transportation, and Utilities","Georgia",2025,0,0,0,0,0,0,5841,508.675,NA,NA,NA,NA,NA,NA,NA,5379118.75,60.875,3.475,5379.11875,60.875,3.475,NA,NA
"3246",3246,"Trade, Transportation, and Utilities","Georgia",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3247",3247,"Trade, Transportation, and Utilities","Guam",2021,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3248",3248,"Trade, Transportation, and Utilities","Guam",2022,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3249",3249,"Trade, Transportation, and Utilities","Guam",2023,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3250",3250,"Trade, Transportation, and Utilities","Guam",2024,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3251",3251,"Trade, Transportation, and Utilities","Guam",2025,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3252",3252,"Trade, Transportation, and Utilities","Guam",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3253",3253,"Trade, Transportation, and Utilities","Hawaii",2021,0,0,0,0,0,0,5848,63.3333333333333,NA,20.8075,NA,682.4525,NA,32.8083333333333,54.1083333333333,669406.916666667,59.475,5.96666666666667,669.406916666667,59.475,5.96666666666667,318,304.874132079167
"3254",3254,"Trade, Transportation, and Utilities","Hawaii",2022,0,0,0,0,0,0,5849,64.85,NA,21.3775,NA,697.874166666667,NA,32.6416666666667,56.8166666666667,673002.666666667,59.8333333333333,3.29166666666667,673.002666666667,59.8333333333333,3.29166666666667,369,325.089280391667
"3255",3255,"Trade, Transportation, and Utilities","Hawaii",2023,1,0,1,2,0,2,5850,65.3166666666667,NA,22.6208333333333,NA,712.4475,NA,31.4916666666667,57.0333333333333,677983.416666667,60.0583333333333,2.91666666666667,677.983416666667,60.0583333333333,2.91666666666667,420,330.936148375
"3256",3256,"Trade, Transportation, and Utilities","Hawaii",2024,0,0,0,0,0,0,5851,64.7083333333333,NA,22.3558333333333,NA,711.255,NA,31.8166666666667,57.775,680306.916666667,59.925,2.975,680.306916666667,59.925,2.975,471,340.704079805
"3257",3257,"Trade, Transportation, and Utilities","Hawaii",2025,0,0,0,0,0,0,5852,64.8,NA,22.385,NA,705.74,NA,31.525,58.375,690529.5,60.725,2.6,690.5295,60.725,2.6,NA,NA
"3258",3258,"Trade, Transportation, and Utilities","Hawaii",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3259",3259,"Trade, Transportation, and Utilities","Idaho",2021,0,0,0,0,0,0,5859,90.9083333333333,NA,NA,NA,NA,NA,NA,NA,927341.166666667,63.2083333333333,3.6,927.341166666667,63.2083333333333,3.6,319,248.274353645833
"3260",3260,"Trade, Transportation, and Utilities","Idaho",2022,0,0,0,0,0,0,5860,93.1166666666667,NA,NA,NA,NA,NA,NA,NA,954670.083333333,63.425,2.89166666666667,954.670083333333,63.425,2.89166666666667,370,268.6037962125
"3261",3261,"Trade, Transportation, and Utilities","Idaho",2023,0,0,0,0,0,0,5861,93.6833333333333,NA,NA,NA,NA,NA,NA,NA,977435.166666667,63.65,3.20833333333333,977.435166666667,63.65,3.20833333333333,421,278.575784375
"3262",3262,"Trade, Transportation, and Utilities","Idaho",2024,0,0,0,0,0,0,5862,94.225,NA,NA,NA,NA,NA,NA,NA,1002523.33333333,63.9666666666667,3.66666666666667,1002.52333333333,63.9666666666667,3.66666666666667,472,286.798244125
"3263",3263,"Trade, Transportation, and Utilities","Idaho",2025,0,0,0,0,0,0,5863,93.55,NA,NA,NA,NA,NA,NA,NA,1008601.75,63.575,4.025,1008.60175,63.575,4.025,NA,NA
"3264",3264,"Trade, Transportation, and Utilities","Idaho",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3265",3265,"Trade, Transportation, and Utilities","Illinois",2021,1,1,1,4,6,10,5870,566.433333333333,NA,18.5083333333333,NA,547.06,NA,29.55,NA,6336764.33333333,62.9666666666667,6.08333333333333,6336.76433333333,62.9666666666667,6.08333333333333,320,274.569080279167
"3266",3266,"Trade, Transportation, and Utilities","Illinois",2022,1,1,1,1,6,7,5871,575.116666666667,NA,19.6183333333333,NA,576.859166666667,NA,29.4,NA,6451123,64.2333333333333,4.61666666666667,6451.123,64.2333333333333,4.61666666666667,371,296.253971833333
"3267",3267,"Trade, Transportation, and Utilities","Illinois",2023,1,1,1,3,3,6,5872,574.225,NA,19.6533333333333,NA,569.966666666667,NA,29,NA,6498527.58333333,64.3666666666667,4.49166666666667,6498.52758333333,64.3666666666667,4.49166666666667,422,301.215303958333
"3268",3268,"Trade, Transportation, and Utilities","Illinois",2024,1,1,1,8,6,14,5873,572.241666666667,NA,19.8766666666667,NA,569.288333333333,NA,28.6416666666667,NA,6624917.58333333,65.0416666666667,4.98333333333333,6624.91758333333,65.0416666666667,4.98333333333333,473,310.105993141667
"3269",3269,"Trade, Transportation, and Utilities","Illinois",2025,1,1,0,0,1,1,5874,567.425,NA,20.4575,NA,550.845,NA,26.925,NA,6590228.75,64.45,4.9,6590.22875,64.45,4.9,NA,NA
"3270",3270,"Trade, Transportation, and Utilities","Illinois",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3271",3271,"Trade, Transportation, and Utilities","Indiana",2021,0,0,0,0,0,0,5881,313,NA,NA,NA,NA,NA,NA,NA,3331675.66666667,62.7,3.89166666666667,3331.67566666667,62.7,3.89166666666667,321,250.826871420833
"3272",3272,"Trade, Transportation, and Utilities","Indiana",2022,0,0,0,0,0,0,5882,315.533333333333,NA,NA,NA,NA,NA,NA,NA,3377985.91666667,63.1833333333333,3.08333333333333,3377.98591666667,63.1833333333333,3.08333333333333,372,268.87593785
"3273",3273,"Trade, Transportation, and Utilities","Indiana",2023,1,1,0,0,1,1,5883,315.716666666667,NA,NA,NA,NA,NA,NA,NA,3410605.33333333,63.2916666666667,3.45,3410.60533333333,63.2916666666667,3.45,423,280.888489
"3274",3274,"Trade, Transportation, and Utilities","Indiana",2024,1,1,1,3,1,4,5884,314.8,NA,NA,NA,NA,NA,NA,NA,3455991.16666667,63.5333333333333,4.2,3455.99116666667,63.5333333333333,4.2,474,289.17921068
"3275",3275,"Trade, Transportation, and Utilities","Indiana",2025,1,1,1,1,1,2,5885,307.925,NA,NA,NA,NA,NA,NA,NA,3470930.75,63.5,3.85,3470.93075,63.5,3.85,NA,NA
"3276",3276,"Trade, Transportation, and Utilities","Indiana",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3277",3277,"Trade, Transportation, and Utilities","Iowa",2021,0,0,0,0,0,0,5892,173.266666666667,NA,NA,NA,NA,NA,NA,NA,1675921.33333333,66.9416666666667,3.875,1675.92133333333,66.9416666666667,3.875,322,243.218092320833
"3278",3278,"Trade, Transportation, and Utilities","Iowa",2022,1,1,1,2,1,3,5893,174.591666666667,NA,NA,NA,NA,NA,NA,NA,1702041.83333333,67.7166666666667,2.85,1702.04183333333,67.7166666666667,2.85,373,258.55211315
"3279",3279,"Trade, Transportation, and Utilities","Iowa",2023,0,0,0,0,0,0,5894,174,NA,NA,NA,NA,NA,NA,NA,1712045.25,67.5916666666667,2.925,1712.04525,67.5916666666667,2.925,424,270.476747625
"3280",3280,"Trade, Transportation, and Utilities","Iowa",2024,1,1,0,0,1,1,5895,173.441666666667,NA,NA,NA,NA,NA,NA,NA,1713051.25,66.9916666666667,3.03333333333333,1713.05125,66.9916666666667,3.03333333333333,475,278.460155715
"3281",3281,"Trade, Transportation, and Utilities","Iowa",2025,1,0,1,1,0,1,5896,172.375,NA,NA,NA,NA,NA,NA,NA,1725133.5,67.125,3.675,1725.1335,67.125,3.675,NA,NA
"3282",3282,"Trade, Transportation, and Utilities","Iowa",2026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3283",3283,"Trade, Transportation, and Utilities","Kansas",2021,0,0,0,0,0,0,5903,139.708333333333,NA,NA,NA,NA,NA,NA,NA,1499635.08333333,66.55,3.375,1499.63508333333,66.55,3.375,323,247.250094920833
"3284",3284,"Trade, Transportation, and Utilities","Kansas",2022,1,1,0,0,2,2,5904,141.266666666667,NA,NA,NA,NA,NA,NA,NA,1507841.66666667,66.6833333333333,2.73333333333333,1507.84166666667,66.6833333333333,2.73333333333333,374,262.41476865
"3285",3285,"Trade, Transportation, and Utilities","Kansas",2023,1,0,1,1,0,1,5905,142.741666666667,NA,NA,NA,NA,NA,NA,NA,1524403.41666667,66.8666666666667,2.875,1524.40341666667,66.8666666666667,2.875,425,274.127103541667
